slug,image_url,width,height,license,author,source_url,title
mwnt,https://upload.wikimedia.org/wikipedia/commons/6/68/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_102.jpg,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_102.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 102.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/f/f2/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_104.jpg,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_104.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 104.jpg"
llangrannog,https://upload.wikimedia.org/wikipedia/commons/5/5a/B4321_descends_into_Llangrannog_-_geograph.org.uk_-_2678782.jpg,3596,2678,CC BY-SA 2.0,Stuart Logan,https://commons.wikimedia.org/wiki/File:B4321_descends_into_Llangrannog_-_geograph.org.uk_-_2678782.jpg,B4321 descends into Llangrannog - geograph.org.uk - 2678782.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/4/43/Ciborth_beach%2C_Llangrannog_-_geograph.org.uk_-_2678830.jpg,3072,2048,CC BY-SA 2.0,Stuart Logan,"https://commons.wikimedia.org/wiki/File:Ciborth_beach,_Llangrannog_-_geograph.org.uk_-_2678830.jpg","Ciborth beach, Llangrannog - geograph.org.uk - 2678830.jpg"
llangrannog,https://upload.wikimedia.org/wikipedia/commons/c/ce/Coastline_at_Llangrannog_-_geograph.org.uk_-_6323125.jpg,4896,3264,CC BY-SA 2.0,John Winder,https://commons.wikimedia.org/wiki/File:Coastline_at_Llangrannog_-_geograph.org.uk_-_6323125.jpg,Coastline at Llangrannog - geograph.org.uk - 6323125.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/4/4c/Junction_on_the_Llangrannog_road_-_geograph.org.uk_-_6022407.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Junction_on_the_Llangrannog_road_-_geograph.org.uk_-_6022407.jpg,Junction on the Llangrannog road - geograph.org.uk - 6022407.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/5/55/Kayaks_at_Llangrannog_slipway_-_geograph.org.uk_-_2560172.jpg,4000,3000,CC BY-SA 2.0,Bob Jones,https://commons.wikimedia.org/wiki/File:Kayaks_at_Llangrannog_slipway_-_geograph.org.uk_-_2560172.jpg,Kayaks at Llangrannog slipway - geograph.org.uk - 2560172.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/9/9f/Llangrannog_Village_-_geograph.org.uk_-_7368234.jpg,1600,900,CC BY-SA 2.0,Sandy Gerrard,https://commons.wikimedia.org/wiki/File:Llangrannog_Village_-_geograph.org.uk_-_7368234.jpg,Llangrannog Village - geograph.org.uk - 7368234.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/8/81/Llangrannog_Village_-_geograph.org.uk_-_7368253.jpg,1600,900,CC BY-SA 2.0,Sandy Gerrard,https://commons.wikimedia.org/wiki/File:Llangrannog_Village_-_geograph.org.uk_-_7368253.jpg,Llangrannog Village - geograph.org.uk - 7368253.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/f/f7/Llangrannog_beach_-_geograph.org.uk_-_6022186.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Llangrannog_beach_-_geograph.org.uk_-_6022186.jpg,Llangrannog beach - geograph.org.uk - 6022186.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/a/a7/Llangrannog_beach_-_geograph.org.uk_-_6492721.jpg,1280,853,CC BY-SA 2.0,Ian Taylor,https://commons.wikimedia.org/wiki/File:Llangrannog_beach_-_geograph.org.uk_-_6492721.jpg,Llangrannog beach - geograph.org.uk - 6492721.jpg
llangrannog,https://upload.wikimedia.org/wikipedia/commons/3/3d/Llangrannog_from_the_beach_-_geograph.org.uk_-_6322425.jpg,4896,3264,CC BY-SA 2.0,John Winder,https://commons.wikimedia.org/wiki/File:Llangrannog_from_the_beach_-_geograph.org.uk_-_6322425.jpg,Llangrannog from the beach - geograph.org.uk - 6322425.jpg
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/d/db/Aberystwyth%2C_North_Beach%2C_shingle_piled_up_by_autumn_gales_-_geograph.org.uk_-_3234097.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth,_North_Beach,_shingle_piled_up_by_autumn_gales_-_geograph.org.uk_-_3234097.jpg","Aberystwyth, North Beach, shingle piled up by autumn gales - geograph.org.uk - 3234097.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/0/01/Aberystwyth%2C_North_Beach_-_geograph.org.uk_-_3236319.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth,_North_Beach_-_geograph.org.uk_-_3236319.jpg","Aberystwyth, North Beach - geograph.org.uk - 3236319.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/e/ec/Aberystwyth%2C_North_Beach_and_Constitution_Hill_beyond_-_geograph.org.uk_-_2994305.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth,_North_Beach_and_Constitution_Hill_beyond_-_geograph.org.uk_-_2994305.jpg","Aberystwyth, North Beach and Constitution Hill beyond - geograph.org.uk - 2994305.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/6/6c/Aberystwyth%2C_looking_along_North_Beach_to_Constitution_Hill_-_geograph.org.uk_-_3233984.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth,_looking_along_North_Beach_to_Constitution_Hill_-_geograph.org.uk_-_3233984.jpg","Aberystwyth, looking along North Beach to Constitution Hill - geograph.org.uk - 3233984.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/f/fe/Aberystwyth_North_Beach%2C_early_morning_-_geograph.org.uk_-_2996611.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach,_early_morning_-_geograph.org.uk_-_2996611.jpg","Aberystwyth North Beach, early morning - geograph.org.uk - 2996611.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/5/57/Aberystwyth_North_Beach%2C_early_morning_-_geograph.org.uk_-_2996614.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach,_early_morning_-_geograph.org.uk_-_2996614.jpg","Aberystwyth North Beach, early morning - geograph.org.uk - 2996614.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/5/52/Aberystwyth_North_Beach%2C_early_morning_-_geograph.org.uk_-_2996616.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach,_early_morning_-_geograph.org.uk_-_2996616.jpg","Aberystwyth North Beach, early morning - geograph.org.uk - 2996616.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/2/2b/Aberystwyth_North_Beach%2C_from_the_north_end_of_the_promenade_-_geograph.org.uk_-_3333109.jpg,1024,768,CC BY-SA 2.0,Christopher Hilton,"https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach,_from_the_north_end_of_the_promenade_-_geograph.org.uk_-_3333109.jpg","Aberystwyth North Beach, from the north end of the promenade - geograph.org.uk - 3333109.jpg"
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/a/a7/Aberystwyth_North_Beach_-_geograph.org.uk_-_4530326.jpg,1600,1064,CC BY-SA 2.0,Christopher Hilton,https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach_-_geograph.org.uk_-_4530326.jpg,Aberystwyth North Beach - geograph.org.uk - 4530326.jpg
aberystwyth-north,https://upload.wikimedia.org/wikipedia/commons/2/25/Aberystwyth_North_Beach_-_geograph.org.uk_-_4530334.jpg,1600,1064,CC BY-SA 2.0,Christopher Hilton,https://commons.wikimedia.org/wiki/File:Aberystwyth_North_Beach_-_geograph.org.uk_-_4530334.jpg,Aberystwyth North Beach - geograph.org.uk - 4530334.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/7/7a/Beach_cricket%2C_Borth_-_geograph.org.uk_-_2575601.jpg,1600,1200,CC BY-SA 2.0,Chris Denny,"https://commons.wikimedia.org/wiki/File:Beach_cricket,_Borth_-_geograph.org.uk_-_2575601.jpg","Beach cricket, Borth - geograph.org.uk - 2575601.jpg"
borth,https://upload.wikimedia.org/wikipedia/commons/4/43/Borth_Beach_-_geograph.org.uk_-_2536104.jpg,2592,1944,CC BY-SA 2.0,David Purchase,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_2536104.jpg,Borth Beach - geograph.org.uk - 2536104.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/d/d4/Borth_Beach_-_geograph.org.uk_-_4258703.jpg,1024,768,CC BY-SA 2.0,Bill Nicholls,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_4258703.jpg,Borth Beach - geograph.org.uk - 4258703.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/1/16/Borth_Beach_-_geograph.org.uk_-_4579295.jpg,1280,851,CC BY-SA 2.0,Stephen McKay,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_4579295.jpg,Borth Beach - geograph.org.uk - 4579295.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/1/16/Borth_Beach_-_geograph.org.uk_-_5603369.jpg,4608,3456,CC BY-SA 2.0,norman griffin,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_5603369.jpg,Borth Beach - geograph.org.uk - 5603369.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/8/89/Borth_Beach_-_geograph.org.uk_-_5603376.jpg,4608,3456,CC BY-SA 2.0,norman griffin,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_5603376.jpg,Borth Beach - geograph.org.uk - 5603376.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/d/d7/Borth_Beach_-_geograph.org.uk_-_5612408.jpg,4608,3456,CC BY-SA 2.0,norman griffin,https://commons.wikimedia.org/wiki/File:Borth_Beach_-_geograph.org.uk_-_5612408.jpg,Borth Beach - geograph.org.uk - 5612408.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/d/d2/Borth_Beach_in_January_-_geograph.org.uk_-_5244833.jpg,1024,677,CC BY-SA 2.0,Nigel Brown,https://commons.wikimedia.org/wiki/File:Borth_Beach_in_January_-_geograph.org.uk_-_5244833.jpg,Borth Beach in January - geograph.org.uk - 5244833.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/f/fc/Borth_Beach_looking_north_-_geograph.org.uk_-_6024944.jpg,2000,1578,CC BY-SA 2.0,Malcolm Neal,https://commons.wikimedia.org/wiki/File:Borth_Beach_looking_north_-_geograph.org.uk_-_6024944.jpg,Borth Beach looking north - geograph.org.uk - 6024944.jpg
borth,https://upload.wikimedia.org/wikipedia/commons/3/37/Borth_beach_-_geograph.org.uk_-_3032446.jpg,1200,676,CC BY-SA 2.0,Jonathan Billinger,https://commons.wikimedia.org/wiki/File:Borth_beach_-_geograph.org.uk_-_3032446.jpg,Borth beach - geograph.org.uk - 3032446.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/1/1e/A_fine_day_on_Ynyslas_beach_-_geograph.org.uk_-_6597158.jpg,1024,683,CC BY-SA 2.0,Nigel Brown,https://commons.wikimedia.org/wiki/File:A_fine_day_on_Ynyslas_beach_-_geograph.org.uk_-_6597158.jpg,A fine day on Ynyslas beach - geograph.org.uk - 6597158.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/d/de/Aberdovey_from_Ynyslas_-_panoramio.jpg,1408,1056,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberdovey_from_Ynyslas_-_panoramio.jpg,Aberdovey from Ynyslas - panoramio.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/6/6e/Across_the_mouth_of_Afon_Leri%2C_Ynyslas_-_geograph.org.uk_-_4206750.jpg,1024,768,CC BY-SA 2.0,Richard Vince,"https://commons.wikimedia.org/wiki/File:Across_the_mouth_of_Afon_Leri,_Ynyslas_-_geograph.org.uk_-_4206750.jpg","Across the mouth of Afon Leri, Ynyslas - geograph.org.uk - 4206750.jpg"
ynyslas,https://upload.wikimedia.org/wikipedia/commons/f/fc/Along_Ynyslas_beach_towards_Aberdovey_-_geograph.org.uk_-_5647440.jpg,1795,1346,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Along_Ynyslas_beach_towards_Aberdovey_-_geograph.org.uk_-_5647440.jpg,Along Ynyslas beach towards Aberdovey - geograph.org.uk - 5647440.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/a/a7/Beach_and_sand_dunes_near_Ynyslas_-_geograph.org.uk_-_4934641.jpg,3791,2843,CC BY-SA 2.0,Gareth James,https://commons.wikimedia.org/wiki/File:Beach_and_sand_dunes_near_Ynyslas_-_geograph.org.uk_-_4934641.jpg,Beach and sand dunes near Ynyslas - geograph.org.uk - 4934641.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/1/12/Beach_parking%2C_Ynyslas_-_geograph.org.uk_-_4300996.jpg,5184,3456,CC BY-SA 2.0,Chris Denny,"https://commons.wikimedia.org/wiki/File:Beach_parking,_Ynyslas_-_geograph.org.uk_-_4300996.jpg","Beach parking, Ynyslas - geograph.org.uk - 4300996.jpg"
ynyslas,https://upload.wikimedia.org/wikipedia/commons/3/3f/Cobble_bank%2C_Ynyslas_beach_-_geograph.org.uk_-_6597154.jpg,1024,675,CC BY-SA 2.0,Nigel Brown,"https://commons.wikimedia.org/wiki/File:Cobble_bank,_Ynyslas_beach_-_geograph.org.uk_-_6597154.jpg","Cobble bank, Ynyslas beach - geograph.org.uk - 6597154.jpg"
ynyslas,https://upload.wikimedia.org/wikipedia/commons/f/fc/Groynes%2C_Ynyslas_beach_-_geograph.org.uk_-_6597174.jpg,1024,683,CC BY-SA 2.0,Nigel Brown,"https://commons.wikimedia.org/wiki/File:Groynes,_Ynyslas_beach_-_geograph.org.uk_-_6597174.jpg","Groynes, Ynyslas beach - geograph.org.uk - 6597174.jpg"
ynyslas,https://upload.wikimedia.org/wikipedia/commons/1/1a/Nessie%27s_cousin_visits_Ynyslas_shingle_beach_-_geograph.org.uk_-_8067153.jpg,4032,2268,CC BY-SA 2.0,David Medcalf,https://commons.wikimedia.org/wiki/File:Nessie%27s_cousin_visits_Ynyslas_shingle_beach_-_geograph.org.uk_-_8067153.jpg,Nessie's cousin visits Ynyslas shingle beach - geograph.org.uk - 8067153.jpg
ynyslas,https://upload.wikimedia.org/wikipedia/commons/9/93/Sand_dunes_and_beach_at_Ynyslas_-_geograph.org.uk_-_4934634.jpg,4000,3000,CC BY-SA 2.0,Gareth James,https://commons.wikimedia.org/wiki/File:Sand_dunes_and_beach_at_Ynyslas_-_geograph.org.uk_-_4934634.jpg,Sand dunes and beach at Ynyslas - geograph.org.uk - 4934634.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/7/7a/Blue_Pool_-_or_White_Pool%5E_-_geograph.org.uk_-_4767235.jpg,1280,960,CC BY-SA 2.0,Alan Bowring,https://commons.wikimedia.org/wiki/File:Blue_Pool_-_or_White_Pool%5E_-_geograph.org.uk_-_4767235.jpg,Blue Pool - or White Pool^ - geograph.org.uk - 4767235.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/2/2b/Blue_pool_in_Golwen_Quarry_-_geograph.org.uk_-_2878516.jpg,1600,1200,CC BY-SA 2.0,John Haynes,https://commons.wikimedia.org/wiki/File:Blue_pool_in_Golwen_Quarry_-_geograph.org.uk_-_2878516.jpg,Blue pool in Golwen Quarry - geograph.org.uk - 2878516.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/3/3e/Cefn_Bridge_and_Fourteen_Locks_Pool.jpg,5184,3456,CC BY-SA 4.0,WelshDave,https://commons.wikimedia.org/wiki/File:Cefn_Bridge_and_Fourteen_Locks_Pool.jpg,Cefn Bridge and Fourteen Locks Pool.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/4/4d/Downstream_from_the_Blue_Pool_resurgence_in_flood_conditions_-_geograph.org.uk_-_4771565.jpg,1024,768,CC BY-SA 2.0,Alan Bowring,https://commons.wikimedia.org/wiki/File:Downstream_from_the_Blue_Pool_resurgence_in_flood_conditions_-_geograph.org.uk_-_4771565.jpg,Downstream from the Blue Pool resurgence in flood conditions - geograph.org.uk - 4771565.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/2/25/Front_of_the_Blue_Lagoon_swimming_centre_at_Bluestone_-_geograph.org.uk_-_7508770.jpg,4032,2268,CC BY-SA 2.0,TCExplorer,https://commons.wikimedia.org/wiki/File:Front_of_the_Blue_Lagoon_swimming_centre_at_Bluestone_-_geograph.org.uk_-_7508770.jpg,Front of the Blue Lagoon swimming centre at Bluestone - geograph.org.uk - 7508770.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/b/b7/Swimming_in_Pool_at_Blue_Pool_Corner_-_geograph.org.uk_-_7320078.jpg,3648,2736,CC BY-SA 2.0,Dave Croker,https://commons.wikimedia.org/wiki/File:Swimming_in_Pool_at_Blue_Pool_Corner_-_geograph.org.uk_-_7320078.jpg,Swimming in Pool at Blue Pool Corner - geograph.org.uk - 7320078.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/c/cf/Afon_Clarach%2C_Clarach_Bay_-_geograph.org.uk_-_4577849.jpg,1280,851,CC BY-SA 2.0,Stephen McKay,"https://commons.wikimedia.org/wiki/File:Afon_Clarach,_Clarach_Bay_-_geograph.org.uk_-_4577849.jpg","Afon Clarach, Clarach Bay - geograph.org.uk - 4577849.jpg"
clarach,https://upload.wikimedia.org/wikipedia/commons/7/74/Approaching_Clarach_Bay_Holiday_Village_-_geograph.org.uk_-_4431964.jpg,3264,2345,CC BY-SA 2.0,John Baker,https://commons.wikimedia.org/wiki/File:Approaching_Clarach_Bay_Holiday_Village_-_geograph.org.uk_-_4431964.jpg,Approaching Clarach Bay Holiday Village - geograph.org.uk - 4431964.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/9/9d/Beach_and_cliffs_at_Clarach_Bay_-_geograph.org.uk_-_5420645.jpg,4320,2917,CC BY-SA 2.0,Gordon Hatton,https://commons.wikimedia.org/wiki/File:Beach_and_cliffs_at_Clarach_Bay_-_geograph.org.uk_-_5420645.jpg,Beach and cliffs at Clarach Bay - geograph.org.uk - 5420645.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/c/c5/Blue_Hydrangeas_at_Clarach_Bay_-_geograph.org.uk_-_3025796.jpg,1024,577,CC BY-SA 2.0,Jonathan Billinger,https://commons.wikimedia.org/wiki/File:Blue_Hydrangeas_at_Clarach_Bay_-_geograph.org.uk_-_3025796.jpg,Blue Hydrangeas at Clarach Bay - geograph.org.uk - 3025796.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/3/38/Clarach_Bay%2C_south_end_-_geograph.org.uk_-_5420613.jpg,4320,3240,CC BY-SA 2.0,Gordon Hatton,"https://commons.wikimedia.org/wiki/File:Clarach_Bay,_south_end_-_geograph.org.uk_-_5420613.jpg","Clarach Bay, south end - geograph.org.uk - 5420613.jpg"
clarach,https://upload.wikimedia.org/wikipedia/commons/6/68/Clarach_Bay_-_geograph.org.uk_-_2288512.jpg,3872,2592,CC BY-SA 2.0,Bill Boaden,https://commons.wikimedia.org/wiki/File:Clarach_Bay_-_geograph.org.uk_-_2288512.jpg,Clarach Bay - geograph.org.uk - 2288512.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/a/a5/Clarach_Bay_-_geograph.org.uk_-_4577741.jpg,1280,851,CC BY-SA 2.0,Stephen McKay,https://commons.wikimedia.org/wiki/File:Clarach_Bay_-_geograph.org.uk_-_4577741.jpg,Clarach Bay - geograph.org.uk - 4577741.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/7/79/Clarach_Bay_-_geograph.org.uk_-_4577832.jpg,1280,851,CC BY-SA 2.0,Stephen McKay,https://commons.wikimedia.org/wiki/File:Clarach_Bay_-_geograph.org.uk_-_4577832.jpg,Clarach Bay - geograph.org.uk - 4577832.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/f/fd/Clarach_Bay_Holiday_Park_-_geograph.org.uk_-_3025788.jpg,1024,577,CC BY-SA 2.0,Jonathan Billinger,https://commons.wikimedia.org/wiki/File:Clarach_Bay_Holiday_Park_-_geograph.org.uk_-_3025788.jpg,Clarach Bay Holiday Park - geograph.org.uk - 3025788.jpg
clarach,https://upload.wikimedia.org/wikipedia/commons/0/06/Clarach_Bay_Holiday_Village_-_geograph.org.uk_-_4431956.jpg,3264,2448,CC BY-SA 2.0,John Baker,https://commons.wikimedia.org/wiki/File:Clarach_Bay_Holiday_Village_-_geograph.org.uk_-_4431956.jpg,Clarach Bay Holiday Village - geograph.org.uk - 4431956.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/0/06/A_glimpse_of_Penbryn_beach_-_geograph.org.uk_-_6024288.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:A_glimpse_of_Penbryn_beach_-_geograph.org.uk_-_6024288.jpg,A glimpse of Penbryn beach - geograph.org.uk - 6024288.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/2/21/Carreg-y-ty_and_sandy_beach_-_geograph.org.uk_-_7669328.jpg,4000,2250,CC BY-SA 2.0,Shaun Ferguson,https://commons.wikimedia.org/wiki/File:Carreg-y-ty_and_sandy_beach_-_geograph.org.uk_-_7669328.jpg,Carreg-y-ty and sandy beach - geograph.org.uk - 7669328.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/b/bf/Carreg_y_Trothwy_Waterfall_Tresaith_Beach_-_geograph.org.uk_-_4960892.jpg,1536,2048,CC BY-SA 2.0,BARRIE TRIGG,https://commons.wikimedia.org/wiki/File:Carreg_y_Trothwy_Waterfall_Tresaith_Beach_-_geograph.org.uk_-_4960892.jpg,Carreg y Trothwy Waterfall Tresaith Beach - geograph.org.uk - 4960892.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/d/dd/Carreg_y_Trothwy_Waterfall_at_Tresaith_Beach_-_geograph.org.uk_-_4960894.jpg,1536,2048,CC BY-SA 2.0,BARRIE TRIGG,https://commons.wikimedia.org/wiki/File:Carreg_y_Trothwy_Waterfall_at_Tresaith_Beach_-_geograph.org.uk_-_4960894.jpg,Carreg y Trothwy Waterfall at Tresaith Beach - geograph.org.uk - 4960894.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/f/f6/Headland_on_north_east_part_of_Penbryn_Beach_-_geograph.org.uk_-_6399165.jpg,5184,3456,CC BY-SA 2.0,M J Roscoe,https://commons.wikimedia.org/wiki/File:Headland_on_north_east_part_of_Penbryn_Beach_-_geograph.org.uk_-_6399165.jpg,Headland on north east part of Penbryn Beach - geograph.org.uk - 6399165.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/f/f0/Headland_with_cave%2C_Penbryn_Beach_-_geograph.org.uk_-_4022537.jpg,2560,1812,CC BY-SA 2.0,Dylan Moore,"https://commons.wikimedia.org/wiki/File:Headland_with_cave,_Penbryn_Beach_-_geograph.org.uk_-_4022537.jpg","Headland with cave, Penbryn Beach - geograph.org.uk - 4022537.jpg"
penbryn,https://upload.wikimedia.org/wikipedia/commons/2/2a/Lifeguards_hut%2C_Tresaith_beach_-_geograph.org.uk_-_5551064.jpg,5184,3456,CC BY-SA 2.0,M J Roscoe,"https://commons.wikimedia.org/wiki/File:Lifeguards_hut,_Tresaith_beach_-_geograph.org.uk_-_5551064.jpg","Lifeguards hut, Tresaith beach - geograph.org.uk - 5551064.jpg"
penbryn,https://upload.wikimedia.org/wikipedia/commons/9/9d/Looking_down_on_Tresaith_beach_from_the_Wales_Coast_Path_-_geograph.org.uk_-_6024952.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Looking_down_on_Tresaith_beach_from_the_Wales_Coast_Path_-_geograph.org.uk_-_6024952.jpg,Looking down on Tresaith beach from the Wales Coast Path - geograph.org.uk - 6024952.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/0/01/Northeast_end_of_Traeth_Penbryn_-_geograph.org.uk_-_4022551.jpg,2560,1831,CC BY-SA 2.0,Dylan Moore,https://commons.wikimedia.org/wiki/File:Northeast_end_of_Traeth_Penbryn_-_geograph.org.uk_-_4022551.jpg,Northeast end of Traeth Penbryn - geograph.org.uk - 4022551.jpg
penbryn,https://upload.wikimedia.org/wikipedia/commons/1/11/Penbryn_Beach_-_geograph.org.uk_-_7669344.jpg,4000,2250,CC BY-SA 2.0,Shaun Ferguson,https://commons.wikimedia.org/wiki/File:Penbryn_Beach_-_geograph.org.uk_-_7669344.jpg,Penbryn Beach - geograph.org.uk - 7669344.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/b/bf/Carreg_y_Trothwy_Waterfall_Tresaith_Beach_-_geograph.org.uk_-_4960892.jpg,1536,2048,CC BY-SA 2.0,BARRIE TRIGG,https://commons.wikimedia.org/wiki/File:Carreg_y_Trothwy_Waterfall_Tresaith_Beach_-_geograph.org.uk_-_4960892.jpg,Carreg y Trothwy Waterfall Tresaith Beach - geograph.org.uk - 4960892.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/d/dd/Carreg_y_Trothwy_Waterfall_at_Tresaith_Beach_-_geograph.org.uk_-_4960894.jpg,1536,2048,CC BY-SA 2.0,BARRIE TRIGG,https://commons.wikimedia.org/wiki/File:Carreg_y_Trothwy_Waterfall_at_Tresaith_Beach_-_geograph.org.uk_-_4960894.jpg,Carreg y Trothwy Waterfall at Tresaith Beach - geograph.org.uk - 4960894.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/2/2a/Lifeguards_hut%2C_Tresaith_beach_-_geograph.org.uk_-_5551064.jpg,5184,3456,CC BY-SA 2.0,M J Roscoe,"https://commons.wikimedia.org/wiki/File:Lifeguards_hut,_Tresaith_beach_-_geograph.org.uk_-_5551064.jpg","Lifeguards hut, Tresaith beach - geograph.org.uk - 5551064.jpg"
tresaith,https://upload.wikimedia.org/wikipedia/commons/9/9d/Looking_down_on_Tresaith_beach_from_the_Wales_Coast_Path_-_geograph.org.uk_-_6024952.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Looking_down_on_Tresaith_beach_from_the_Wales_Coast_Path_-_geograph.org.uk_-_6024952.jpg,Looking down on Tresaith beach from the Wales Coast Path - geograph.org.uk - 6024952.jpg
