id,channel,content_type,route_or_slug,title,region,activity,commercial_tier,priority,status,launch_visible,owner,assigned_agent,source_count,source_urls,evidence_status,image_status,image_source_url,copy_status,seo_status,schema_status,commercial_review_status,safety_or_legal_status,last_generated_at,last_reviewed_at,next_review_due,published_at,blocker_reason,review_notes,quality_score,confidence_score
event-caerphilly-castle-fireworks-fireworks-display,dynamic,event,/events/caerphilly-castle-fireworks-fireworks-display,Caerphilly Castle Fireworks Fireworks Display,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Castle Fireworks Fireworks Display"" missing image | Event ""Caerphilly Castle Fireworks Fireworks Display"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-caerphilly-cheese-festival,dynamic,event,/events/caerphilly-cheese-festival,Caerphilly Cheese Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Cheese Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caerphilly-christmas-market,dynamic,event,/events/caerphilly-christmas-market,Caerphilly Christmas Market,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Christmas Market"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caerphilly-food-drink-festival,dynamic,event,/events/caerphilly-food-drink-festival,Caerphilly Food Drink Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Food & Drink Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caerphilly-food-festival,dynamic,event,/events/caerphilly-food-festival,Caerphilly Food Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Food Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caerphilly-little-cheese,dynamic,event,/events/caerphilly-little-cheese,Caerphilly Little Cheese,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caerphilly Little Cheese"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caio-show,dynamic,event,/events/caio-show,Caio Show,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caio Show"" missing image",Audit gap: Source event image from operator or generate,55,25
event-caldey-island-swim,dynamic,event,/events/caldey-island-swim,Caldey Island Swim,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Caldey Island Swim"" missing image",Audit gap: Source event image from operator or generate,55,25
event-camp-good-life,dynamic,event,/events/camp-good-life,Camp Good Life,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Camp Good Life"" missing image | Event ""Camp Good Life"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-camrose-show,dynamic,event,/events/camrose-show,Camrose Show,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Camrose Show"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-animation-festival,dynamic,event,/events/cardiff-animation-festival,Cardiff Animation Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Animation Festival"" missing image | Event ""Cardiff Animation Festival"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-bay-paddlefest,dynamic,event,/events/cardiff-bay-paddlefest,Cardiff Bay Paddlefest,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Bay Paddlefest"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-children-s-literature-festival,dynamic,event,/events/cardiff-children-s-literature-festival,Cardiff Children S Literature Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Children's Literature Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-christmas-market,dynamic,event,/events/cardiff-christmas-market,Cardiff Christmas Market,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Christmas Market"" missing image | Event ""Cardiff Christmas Market"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-comedy-festival,dynamic,event,/events/cardiff-comedy-festival,Cardiff Comedy Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Comedy Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-film-festival,dynamic,event,/events/cardiff-film-festival,Cardiff Film Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Film Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-food-and-drink-festival,dynamic,event,/events/cardiff-food-and-drink-festival,Cardiff Food And Drink Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Food and Drink Festival"" missing image | Event ""Cardiff Food and Drink Festival"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-food-drink-festival,dynamic,event,/events/cardiff-food-drink-festival,Cardiff Food Drink Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Food & Drink Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-half-marathon-2026,dynamic,event,/events/cardiff-half-marathon-2026,Cardiff Half Marathon 2026,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Half Marathon 2026"" missing image | Event ""Cardiff Half Marathon 2026"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-harbour-festival,dynamic,event,/events/cardiff-harbour-festival,Cardiff Harbour Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Harbour Festival"" missing image | Event ""Cardiff Harbour Festival"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-head-taff,dynamic,event,/events/cardiff-head-taff,Cardiff Head Taff,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Head of the Taff"" missing image | Event ""Cardiff Head of the Taff"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-international-food-and-drink-festival,dynamic,event,/events/cardiff-international-food-and-drink-festival,Cardiff International Food And Drink Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff International Food and Drink Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-junior-parkrun,dynamic,event,/events/cardiff-junior-parkrun,Cardiff Junior Parkrun,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Junior Parkrun"" missing image | Event ""Cardiff Junior Parkrun"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-parkrun,dynamic,event,/events/cardiff-parkrun,Cardiff Parkrun,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Parkrun"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-rhiwbina-farmers-market,dynamic,event,/events/cardiff-rhiwbina-farmers-market,Cardiff Rhiwbina Farmers Market,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Rhiwbina Farmers Market"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-riverside-farmers-market,dynamic,event,/events/cardiff-riverside-farmers-market,Cardiff Riverside Farmers Market,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Riverside Farmers Market"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-roath-farmers-market,dynamic,event,/events/cardiff-roath-farmers-market,Cardiff Roath Farmers Market,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Roath Farmers Market"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardiff-santa-dash-santa-fun-run,dynamic,event,/events/cardiff-santa-dash-santa-fun-run,Cardiff Santa Dash Santa Fun Run,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Santa Dash Santa Fun Run"" missing image | Event ""Cardiff Santa Dash Santa Fun Run"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-sparks-in-the-park-fireworks-display,dynamic,event,/events/cardiff-sparks-in-the-park-fireworks-display,Cardiff Sparks In The Park Fireworks Display,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Sparks in the Park Fireworks Display"" missing image | Event ""Cardiff Sparks in the Park Fireworks Display"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardiff-triathlon,dynamic,event,/events/cardiff-triathlon,Cardiff Triathlon,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardiff Triathlon"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardigan-barley-saturday,dynamic,event,/events/cardigan-barley-saturday,Cardigan Barley Saturday,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardigan Barley Saturday"" missing image | Event ""Cardigan Barley Saturday"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardigan-bay-regatta,dynamic,event,/events/cardigan-bay-regatta,Cardigan Bay Regatta,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardigan Bay Regatta"" missing image | Event ""Cardigan Bay Regatta"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
event-cardigan-bay-seafood-festival,dynamic,event,/events/cardigan-bay-seafood-festival,Cardigan Bay Seafood Festival,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardigan Bay Seafood Festival"" missing image",Audit gap: Source event image from operator or generate,55,25
event-cardigan-county-show,dynamic,event,/events/cardigan-county-show,Cardigan County Show,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Cardigan County Show"" missing image | Event ""Cardigan County Show"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
