id,type,name,slug,region,source_file,data_completeness,status,notes
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
99267b46b0,images,,cadair-idris-minffordd,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e8206d61db,images,,cadair-idris-pony,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
8e6590ee7e,images,,carmarthen-fans,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
5f6130e561,images,,carneddau-aber-falls,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e2f2a4bc36,images,,carneddau-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e2f2a4bc36,images,,carneddau-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e2f2a4bc36,images,,carneddau-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e2f2a4bc36,images,,carneddau-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
762d7d56c4,images,,caswell-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
a34f4b2812,images,Cemaes Bay seen from Traeth Mawr - geograph.org.uk - 7560177.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Traeth Mawr Cemaes Bay - geograph.org.uk - 6423496.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,"Beautiful Cemaes Bay, Anglesey - geograph.org.uk - 5524973.jpg",cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,"Cemaes Bay, Anglesey.jpg",cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay (7991552325).jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay - geograph.org.uk - 3485481.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay - geograph.org.uk - 5770806.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay - geograph.org.uk - 5771007.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay Brickworks - geograph.org.uk - 7172295.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a34f4b2812,images,Cemaes Bay Harbour - geograph.org.uk - 3203927.jpg,cemaes-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,Church Bay Anglesey Wales banner.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,"Porth Swtan (Church Bay), Anglesey - geograph.org.uk - 6196011.jpg",church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,"Porth Swtan (Church Bay), Anglesey - geograph.org.uk - 6196044.jpg",church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,Porth Swtan - Church Bay 2015 1.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,Porth Swtan - Church Bay 2015 2.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,Porth Swtan - Church Bay 2015 3.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,Porth Swtan - Church Bay 2015 4.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,The Anglesey Coastal Path approaching Porth Swtan (Church Bay) - geograph.org.uk - 6174448.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,The Anglesey Coastal Path approaching Porth Swtan (Church Bay) - geograph.org.uk - 6196024.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a8bf97cdf6,images,The Anglesey Coastal Path near Porth Swtan (Church Bay) - geograph.org.uk - 6196032.jpg,church-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,"Afon Clarach, Clarach Bay - geograph.org.uk - 4577849.jpg",clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Approaching Clarach Bay Holiday Village - geograph.org.uk - 4431964.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Beach and cliffs at Clarach Bay - geograph.org.uk - 5420645.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Blue Hydrangeas at Clarach Bay - geograph.org.uk - 3025796.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,"Clarach Bay, south end - geograph.org.uk - 5420613.jpg",clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Clarach Bay - geograph.org.uk - 2288512.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Clarach Bay - geograph.org.uk - 4577741.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Clarach Bay - geograph.org.uk - 4577832.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Clarach Bay Holiday Park - geograph.org.uk - 3025788.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a419e98767,images,Clarach Bay Holiday Village - geograph.org.uk - 4431956.jpg,clarach,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a55e9dd978,images,,cnicht-croesor,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
3b2a85813b,images,,corn-du-pen-y-fan,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
0ae643ab86,images,,craig-cerrig-gleisiad,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
bada858618,images,,crib-goch,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
a3375e3104,images,Criccieth Beach - geograph.org.uk - 2118043.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 2372354.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 2372361.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 2372377.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 2437524.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 4140248.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 4456776.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 5046550.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 6391271.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
a3375e3104,images,Criccieth Beach - geograph.org.uk - 6391273.jpg,criccieth,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Coastal rocks west of Criccieth - geograph.org.uk - 7259499.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Criccieth Castle from West Beach - geograph.org.uk - 6033945.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Criccieth West Beach - geograph.org.uk - 1913650.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Criccieth beach looking west - geograph.org.uk - 7257806.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Groyned beach and housing west of Criccieth Castle - geograph.org.uk - 5916537.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Stony Beach to the West of Criccieth - geograph.org.uk - 6631538.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Stony beach west of Criccieth... - geograph.org.uk - 7259457.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,The west beach in Criccieth - geograph.org.uk - 2905359.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,View west along Criccieth Beach - geograph.org.uk - 7253572.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
26fd08aff7,images,Criccieth Beach and Castle - geograph.org.uk - 2372365.jpg,criccieth-west,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Cwmtydu Beach - geograph.org.uk - 4881882.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Cwmtydu Beach - geograph.org.uk - 5377530.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,The headland at Cwmtydu - geograph.org.uk - 3677567.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Walking the dogs on Cwmtydu Beach - geograph.org.uk - 4881878.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Approaching Cwmtydu - geograph.org.uk - 7905881.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,"Arwydd Cwmtydu roadsign - Ceredigion, Wales.jpg",cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Caravan site at Cwmtydu - geograph.org.uk - 7905867.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,"Coastal Path, Cwmtydu - geograph.org.uk - 1769367.jpg",cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Cwmtydu - geograph.org.uk - 1763248.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
58bfe6930f,images,Cwmtydu - geograph.org.uk - 1763254.jpg,cwmtydu,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
d5cace8902,images,,druidston-haven,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
